cell_id,row,col,R_mean_2020,R_std_2020,G_mean_2020,G_std_2020,B_mean_2020,B_std_2020,NDVI_1_mean_2020,NDVI_1_std_2020,NDVI_2_mean_2020,NDVI_2_std_2020,NDVI_3_mean_2020,NDVI_3_std_2020,SWIR_1_mean_2020,SWIR_1_std_2020,SWIR_2_mean_2020,SWIR_2_std_2020,SWIR_3_mean_2020,SWIR_3_std_2020
34,0,34,45.51060104370117,32.318878173828125,51.47320175170898,20.179044723510746,26.02910041809082,14.030390739440918,70.00579833984375,95.61397552490234,161.42669677734375,45.07397079467773,0.0,0.0,102.37770080566406,50.68017959594727,233.77780151367188,27.92824935913086,46.017799377441406,32.314056396484375
35,0,35,39.70840072631836,26.635055541992188,47.26789855957031,19.81389617919922,25.610200881958008,15.751453399658203,75.35870361328125,96.10172271728516,159.88189697265625,41.40660858154297,0.0,0.0,83.9738998413086,41.80260848999024,209.38980102539065,53.0391731262207,40.22359848022461,26.64090156555176
36,0,36,33.61159896850586,26.738265991210938,44.017799377441406,22.829574584960938,24.385099411010746,18.34141159057617,48.06679916381836,80.21575164794922,145.4967041015625,34.01451110839844,0.0,0.0,68.02330017089844,40.45789337158203,207.3759002685547,53.623779296875,34.12810134887695,26.739093780517575
37,0,37,17.224700927734375,6.041242599487305,26.39550018310547,6.936777591705322,13.961000442504885,3.475928544998169,4.03849983215332,11.077699661254885,130.00970458984375,5.519366264343262,0.0,0.0,35.61100006103516,14.304716110229492,171.09750366210938,27.61640930175781,17.74209976196289,6.0544023513793945
38,0,38,18.36599922180176,3.3276784420013428,27.502599716186523,4.22778844833374,14.436699867248535,2.190203905105591,8.75160026550293,10.829676628112791,132.3470001220703,5.396479606628418,0.0,0.0,38.619998931884766,7.899974822998047,173.42100524902344,22.244760513305664,18.8799991607666,3.329594373703003
39,0,39,18.32844352722168,3.293986320495605,27.62422180175781,3.995596408843994,14.341111183166504,2.262122631072998,10.061111450195312,12.61776638031006,133.00889587402344,6.292529106140137,0.0,0.0,39.67533493041992,6.371406078338623,179.9657745361328,30.5905818939209,18.85933303833008,3.3139421939849854
40,1,0,130.05490112304688,78.45870208740234,121.1771011352539,71.69580078125,96.03309631347656,78.9190444946289,171.1488037109375,106.83271026611328,183.97650146484372,43.713775634765625,0.0,0.0,174.83189392089844,71.75979614257812,248.8043975830078,15.682848930358888,130.47039794921875,78.32994842529297
41,1,1,117.19969940185548,72.38751983642578,113.04229736328124,65.57687377929688,89.90699768066406,72.2111587524414,150.35350036621094,103.59130096435548,183.5876007080078,41.08621597290039,0.0,0.0,161.4539031982422,64.21798706054688,250.62860107421875,14.233413696289062,117.6436996459961,72.3065185546875
42,1,2,104.07879638671876,73.93975067138672,106.09459686279295,70.49037170410156,83.93000030517578,76.00379943847656,142.2165985107422,101.36516571044922,186.32269287109372,43.6328010559082,0.0,0.0,141.58749389648438,69.87332153320312,240.283203125,43.97005844116211,104.57009887695312,73.89320373535156
43,1,3,75.18170166015625,69.95142364501953,90.64649963378906,69.56831359863281,70.86810302734375,76.73344421386719,79.4021987915039,92.68119049072266,162.17889404296875,38.84477615356445,0.0,0.0,114.66400146484376,58.4906120300293,246.7274932861328,26.257055282592773,75.66950225830078,69.91980743408203
